Pictures_id,Width,Height,Full URL,Photographer_id,Avg Color,Description,Country_id
6039244,4000,6000,https://www.pexels.com/photo/signboard-placed-near-entrance-to-city-on-sunny-day-6039244/,3935479,#7F8081,modern colorful signboard with inscription welcome to fabulous las vegas nevada state in usa placed on green lawn on sunny day,3
3415663,6240,4160,https://www.pexels.com/photo/silhouette-of-person-walking-on-brown-field-3415663/,373869,#A09188,silhouette of person walking on brown field,3
618902,3133,4700,https://www.pexels.com/photo/castle-in-amusement-park-on-sunny-day-618902/,50725,#A9C0D2,white fairy tale castle with blue roofs in amusement park in orlando against bright sky on sunny day,3
4390589,2944,3928,https://www.pexels.com/photo/golden-gate-bridge-san-francisco-california-4390589/,1522664,#9A897D,golden gate bridge san francisco california,3
3938945,2930,3662,https://www.pexels.com/photo/ocean-waves-crashing-on-rocks-during-sunset-3938945/,558609,#7E6A6A,ocean waves crashing on rocks during sunset,3
15327253,3840,5760,https://www.pexels.com/photo/woman-sitting-with-manhattan-sksycrapers-behind-15327253/,76944072,#645D4B,woman sitting with manhattan sksycrapers behind,3
6039219,4000,6000,https://www.pexels.com/photo/asian-temple-facade-among-lush-green-trees-in-garden-6039219/,3935479,#8C8671,asian temple facade among lush green trees in garden,3
161963,2740,1859,https://www.pexels.com/photo/chicago-cityscape-161963/,2659,#909297,chicago cityscape,3
674782,2288,1536,https://www.pexels.com/photo/durango-and-silverton-on-brown-stained-train-674782/,66964,#61544D,durango and silverton on brown stained train,3
2463467,5304,7952,https://www.pexels.com/photo/high-angle-photo-of-person-standing-near-rock-formation-2463467/,1278367,#504040,high angle photo of person standing near rock formation,3
2535631,3818,5726,https://www.pexels.com/photo/photo-of-city-buildings-near-river-2535631/,1251208,#8975A6,photo of city buildings near river,3
4449619,3297,4945,https://www.pexels.com/photo/golden-gate-bridge-4449619/,2278756,#958F92,golden gate bridge,3
2863625,5493,8240,https://www.pexels.com/photo/antelope-canyon-2863625/,407380,#541F1C,antelope canyon,3
2928013,2682,3744,https://www.pexels.com/photo/low-angle-photo-of-lighted-high-rise-buildings-2928013/,583126,#5A5549,low-angle photo of lighted high-rise buildings,3
6039222,4000,6000,https://www.pexels.com/photo/facade-of-red-asian-temple-in-green-park-in-sunlight-6039222/,3935479,#876E3E,from below of traditional asian red pagoda located in green japanese tea garden with lush trees on sunny day in san francisco,3
6039250,5610,3740,https://www.pexels.com/photo/asphalt-road-through-cactus-fields-in-mountainous-valley-6039250/,3935479,#798388,empty asphalt road going through cactus fields towards rocky mountains against cloudy blue sky in united states of america,3
6039252,4348,2899,https://www.pexels.com/photo/fast-food-restaurant-and-famous-road-sign-against-overcast-evening-sky-6039252/,3935479,#5D656D,low angle of road sign with route 66 end of the trail inscription located near fast food restaurant against cloudy evening sky on santa monica beach,3
129112,2856,2142,https://www.pexels.com/photo/white-house-129112/,35519,#778178,white house,3
2767739,3024,4032,https://www.pexels.com/photo/photo-of-statue-of-liberty-2767739/,202684,#6A989B,photo of statue of liberty,3
3272589,4032,3024,https://www.pexels.com/photo/a-beautiful-landscape-on-a-bright-day-3272589/,1220460,#9B9E97,a beautiful landscape on a bright day,3
161784,1920,1550,https://www.pexels.com/photo/grand-canyon-during-golden-hour-161784/,2659,#905454,grand canyon during golden hour,3
356829,2000,1333,https://www.pexels.com/photo/architecture-area-bay-beach-356829/,2659,#6765A5,silhouette photography of trees during golden hour,3
210144,6851,4139,https://www.pexels.com/photo/freight-train-during-day-210144/,2659,#828B98,freight train during day,3
1856318,3648,5472,https://www.pexels.com/photo/woman-wearing-red-parka-jacket-while-standing-on-brooklyn-bridge-1856318/,43594,#93A3CF,woman wearing red parka jacket while standing on brooklyn bridge,3
2521470,3912,5868,https://www.pexels.com/photo/lit-ferris-wheel-at-night-2521470/,1241799,#3B3B4F,lit ferris wheel at night,3
6039208,3909,5863,https://www.pexels.com/photo/modern-city-with-modern-skyscrapers-and-roads-in-sunlight-6039208/,3935479,#667384,contemporary skyscrapers with glass mirrored facades located near road against blue sky in los angeles,3
6039199,4000,6000,https://www.pexels.com/photo/japanese-house-near-pond-in-lush-picturesque-garden-6039199/,3935479,#6F6F51,japanese house near pond in lush picturesque garden,3
5847370,3949,5923,https://www.pexels.com/photo/illuminated-skyscrapers-of-manhattan-under-cloudy-sundown-sky-5847370/,3660475,#66676F,spectacular drone view of illuminated skyscrapers of new york city against cloudy sunset sky,3
273204,2400,1600,https://www.pexels.com/photo/america-architecture-austin-austin-texas-273204/,2659,#73869A,concrete buildings under blue sky,3
355959,1463,2200,https://www.pexels.com/photo/architecture-bright-building-capitol-355959/,2659,#373446,full moon on capitol hill washington,3
164170,2200,935,https://www.pexels.com/photo/valley-near-snowy-mountain-during-daytime-164170/,2659,#756F6B,valley near snowy mountain during daytime,3
1672815,3000,1688,https://www.pexels.com/photo/the-double-arch-rock-formation-in-utah-1672815/,662135,#4B3D2E,the double arch rock formation in utah,3
3688579,5753,3566,https://www.pexels.com/photo/time-lapse-photo-of-city-during-night-3688579/,2062658,#262A30,time lapse photo of city during night,3
4386155,6720,4480,https://www.pexels.com/photo/dollar-banknote-on-white-table-4386155/,2332540,#848C89,dollar banknote on white table,3
2900786,8240,5493,https://www.pexels.com/photo/lake-surrounded-by-pine-trees-2900786/,407380,#545954,lake surrounded by pine trees,3
3277735,5886,3311,https://www.pexels.com/photo/vehicles-passing-by-a-bridge-during-nighttime-3277735/,651604,#382920,vehicles passing by a bridge during nighttime,3
6140470,6000,4000,https://www.pexels.com/photo/vintage-golden-clock-in-aged-railway-station-terminal-with-arched-windows-6140470/,6927955,#686354,from below of aged retro golden clock placed atop information booth of historic grand central terminal with arched windows,3
6140447,6000,4000,https://www.pexels.com/photo/positive-young-multiethnic-couple-browsing-smartphone-during-trip-in-new-york-6140447/,6927955,#9D8676,positive young multiethnic couple browsing smartphone during trip in new york,3
755050,2812,1868,https://www.pexels.com/photo/photo-of-high-rise-building-755050/,224453,#535071,photo of high-rise building,3
460687,4752,3168,https://www.pexels.com/photo/arid-bryce-canyon-clouds-color-460687/,2659,#8E909B,rainbow reflects near mountains,3
3389817,1920,2880,https://www.pexels.com/photo/red-neon-signage-3389817/,373869,#36212B,red neon signage,4
1586205,6048,4032,https://www.pexels.com/photo/photo-of-mountains-1586205/,655865,#727982,photo of mountains,4
683419,6000,4000,https://www.pexels.com/photo/oriental-pearl-tower-photo-683419/,52377,#A8BFC7,oriental pearl tower photo,4
2481670,3654,5481,https://www.pexels.com/photo/red-vehicle-on-road-beside-building-2481670/,105079,#302A1E,red vehicle on road beside building,4
1441932,2000,2500,https://www.pexels.com/photo/vehicle-on-street-in-between-high-rise-buildings-with-stores-on-the-bottom-1441932/,639310,#424334,vehicle on street in between high-rise buildings with stores on the bottom,4
2915957,5857,3905,https://www.pexels.com/photo/brown-and-red-temple-2915957/,1489665,#665E53,brown and red temple,4
189833,6000,3708,https://www.pexels.com/photo/concrete-temple-near-body-of-water-under-blue-sunny-sky-189833/,52377,#6E7F92,concrete temple near body of water under blue sunny sky,4
59106,3168,2112,https://www.pexels.com/photo/aerial-photography-of-rock-mountain-covered-with-snow-59106/,11747,#A0A2B1,aerial photography of rock mountain covered with snow,4
3603453,7354,4903,https://www.pexels.com/photo/man-working-inside-the-kitchen-3603453/,52377,#785F50,man working inside the kitchen,4
2872875,6000,4000,https://www.pexels.com/photo/lighted-pagoda-at-night-2872875/,1489665,#4E3124,lighted pagoda at night,4
1098526,5450,3376,https://www.pexels.com/photo/brown-world-map-illustration-1098526/,353287,#936F59,brown world map illustration,4
2846006,5772,3249,https://www.pexels.com/photo/chinese-ancient-architectural-design-of-a-multicolored-temple-2846006/,102775,#636367,chinese ancient architectural design of a multicolored temple,4
2846034,6007,3273,https://www.pexels.com/photo/photo-of-dog-statue-2846034/,102775,#66717D,photo of dog statue,4
275289,4000,2448,https://www.pexels.com/photo/architecture-asia-building-buildings-275289/,2659,#989898,oriental pearl tower,4
879359,4483,2989,https://www.pexels.com/photo/photography-of-the-temple-879359/,31713,#4D555B,photography of the temple,4
2870587,6000,4000,https://www.pexels.com/photo/buddha-statue-2870587/,1489665,#6D7472,buddha statue,4
2846070,6229,3506,https://www.pexels.com/photo/multicolored-pagodas-near-body-of-water-2846070/,102775,#848A85,multicolored pagodas near body of water,4
2846076,6171,3473,https://www.pexels.com/photo/photo-of-chinese-temple-2846076/,102775,#69889F,photo of chinese temple,4
1486577,5760,3840,https://www.pexels.com/photo/tourists-at-forbidden-temple-1486577/,662810,#989A94,tourists at forbidden temple,4
3053829,4000,6000,https://www.pexels.com/photo/person-cycling-with-cart-on-alley-3053829/,52377,#968980,person cycling with cart on alley,4
3053831,3673,5509,https://www.pexels.com/photo/people-on-road-beside-trees-3053831/,52377,#908B7A,people on road beside trees,4
3134681,6000,4000,https://www.pexels.com/photo/green-trees-3134681/,135125,#60706C,green trees,4
2763394,4032,3024,https://www.pexels.com/photo/blue-and-white-airplane-2763394/,1430818,#8B8D8F,blue and white airplane,4
345162,4701,3134,https://www.pexels.com/photo/aerial-view-of-city-landscape-345162/,111222,#404238,aerial view of city landscape,4
2310876,1800,2699,https://www.pexels.com/photo/photo-of-person-standing-on-boat-near-tall-trees-2310876/,1213899,#74764F,photo of person standing on boat near tall trees,4
4926945,2333,3500,https://www.pexels.com/photo/a-woman-in-white-dress-standing-near-brown-and-white-temple-4926945/,2871253,#90816B,a woman in white dress standing near brown and white temple,4
2412615,4000,6000,https://www.pexels.com/photo/photo-of-man-wearing-backpack-2412615/,1265830,#857D73,photo of man wearing backpack,4
2846075,6188,3483,https://www.pexels.com/photo/photo-of-chinese-temple-2846075/,102775,#73848A,photo of chinese temple,4
2310838,2699,1800,https://www.pexels.com/photo/landscape-photo-of-mountain-covered-with-trees-2310838/,1213899,#5D7A7C,landscape photo of mountain covered with trees,4
2310872,2699,1800,https://www.pexels.com/photo/photo-of-boats-on-river-during-daytime-2310872/,1213899,#5C5C3B,photo of boats on river during daytime,4
2598619,5760,3840,https://www.pexels.com/photo/aerial-photo-of-city-buildings-2598619/,1169776,#787775,aerial photo of city buildings,4
2408632,3264,2448,https://www.pexels.com/photo/photo-of-people-climbing-towards-rocky-mountain-2408632/,1264483,#8F878F,photo of people climbing towards rocky mountain,4
2845890,6240,3512,https://www.pexels.com/photo/a-crowd-of-people-visiting-a-tourist-destination-by-the-river-2845890/,102775,#6B7977,a crowd of people visiting a tourist destination by the river,4
2846001,5950,3349,https://www.pexels.com/photo/intricate-chinese-architectural-design-of-a-colorful-temple-2846001/,102775,#654841,intricate chinese architectural design of a colorful temple,4
2846005,6240,3512,https://www.pexels.com/photo/multicolored-concrete-building-with-a-lake-view-showing-the-distinct-architectural-design-of-ancient-china-2846005/,102775,#547077,multicolored concrete building  with a lake view showing the distinct architectural design of ancient china,4
2846015,5945,3346,https://www.pexels.com/photo/people-walking-on-stairs-towards-temple-2846015/,102775,#767973,people walking on stairs towards temple,4
2875291,6000,4000,https://www.pexels.com/photo/grayscale-photography-of-high-rise-building-with-tower-cranes-2875291/,1489665,#898989,grayscale photography of high-rise building with tower cranes,4
2870116,5892,3928,https://www.pexels.com/photo/gray-and-brown-pagoda-2870116/,1489665,#71726B,gray and brown pagoda,4
3650339,4000,3000,https://www.pexels.com/photo/body-of-water-near-green-mountain-3650339/,2030075,#9FABA7,body of water near green mountain,4
15193407,5180,7766,https://www.pexels.com/photo/facade-of-the-temple-of-heaven-in-beijing-china-15193407/,422929671,#768FA5,"facade of the temple of heaven in beijing, china",4
5746248,4295,3221,https://www.pexels.com/photo/outdoor-cafe-on-narrow-passage-in-old-city-on-sunny-day-5746248/,3431481,#585C58,narrow paved street with outdoor cafe and classic styled buildings decorated with various countries flags and banners in sunlight,4
1013433,6000,4000,https://www.pexels.com/photo/palm-trees-under-gray-skies-1013433/,135125,#5E5748,palm trees under gray skies,4
1677357,5878,3919,https://www.pexels.com/photo/aerial-photography-of-brown-city-buildings-1677357/,135125,#547177,aerial photography of brown city buildings,4
2845939,6240,3512,https://www.pexels.com/photo/people-visiting-a-tourist-destination-by-the-river-2845939/,102775,#5D6751,people visiting a tourist destination by the river,4
2846069,6090,3428,https://www.pexels.com/photo/boats-on-water-near-birdge-2846069/,102775,#83ACBE,boats on water near birdge,4
2310832,1800,2699,https://www.pexels.com/photo/photo-of-tree-covered-mountain-2310832/,1213899,#6C6D66,photo of tree covered mountain,4
2310834,2699,1800,https://www.pexels.com/photo/photo-of-island-covered-with-trees-2310834/,1213899,#80929B,photo of island covered with trees,4
2310853,2699,1800,https://www.pexels.com/photo/photo-of-river-near-mountains-covered-with-trees-2310853/,1213899,#5C726A,photo of river near mountains covered with trees,4
2845940,6240,3512,https://www.pexels.com/photo/a-bridge-over-a-river-full-of-people-2845940/,102775,#55615B,a bridge over a river full of people ,4
2846014,6087,3426,https://www.pexels.com/photo/orange-and-multicolored-pagoda-2846014/,102775,#8B867C,orange and multicolored pagoda,4
2846016,6116,3442,https://www.pexels.com/photo/orange-temples-2846016/,102775,#8A827A,orange temples,4
2846031,6100,3433,https://www.pexels.com/photo/photo-of-people-near-pond-with-water-lilies-2846031/,102775,#616750,photo of people near pond with water lilies,4
4926960,2333,3500,https://www.pexels.com/photo/awoman-in-white-dress-standing-near-brown-concrete-building-4926960/,2871253,#958C7F,awoman in white dress standing near brown concrete building,4
